datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_natural_gas_external_steel_demand,P100000120426_dri_eaf_natural_gas_external_steel_demand,P100000120428_dri_eaf_natural_gas_external_steel_demand,P100000120425_dri_eaf_natural_gas_external_steel_demand,P100000120427_dri_eaf_natural_gas_external_steel_demand,P100000120422_dri_eaf_natural_gas_external_steel_demand,P100000120432_dri_eaf_natural_gas_external_steel_demand,P100000120424_dri_eaf_natural_gas_external_steel_demand,P100000120421_dri_eaf_natural_gas_external_steel_demand
2030-10-04 12:45:00,0.0,20.795,0.0,245.82,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 13:00:00,0.0,20.795,0.0,185.12,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 13:15:00,0.0,20.795,0.0,185.12,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 13:30:00,0.0,20.795,0.0,185.12,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 13:45:00,0.0,20.795,0.0,185.12,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 14:00:00,0.0,20.795,0.0,60.29,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 14:15:00,0.0,20.795,0.0,60.29,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 14:30:00,0.0,20.795,0.0,60.29,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 14:45:00,0.0,20.795,0.0,60.29,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 15:00:00,107.55,20.795,0.0,103.46,65.90821144672654,59.88430933543748,67.48575946833533,177.5742683278162,88.83040556750348,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 15:15:00,107.55,20.795,0.0,103.46,65.90821144672654,59.88430933543748,67.48575946833533,177.5742683278162,88.83040556750348,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 15:30:00,107.55,20.795,0.0,103.46,65.90821144672654,59.88430933543748,67.48575946833533,177.5742683278162,88.83040556750348,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
