datetime,plant_1_heat_demand,ES_DA_price,natural_gas_price,co2_price,ES_ID3_price,ES_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,grid_energy_charge,co2_intensity_kgco2_MWh
03.01.2025 12:30,8.97,113.51,59.4,,88.474106,1360.1,0.9,38.33,5.59,23.063,77.41712283774908
03.01.2025 12:45,8.97,113.51,59.4,,88.474106,1360.1,2.5,55.73,5.59,23.063,77.47406277244987
03.01.2025 13:00,8.97,107.6,59.4,,74.46027,1563.4,0.6,23.08,5.59,23.063,78.19755778456171
03.01.2025 13:15,8.97,107.6,59.4,,74.46027,1563.4,0.6,26.51,5.59,23.063,77.27633870265564
03.01.2025 13:30,8.97,107.6,59.4,,74.46027,1563.4,0.2,14.65,5.59,23.063,76.52471689895471
03.01.2025 13:45,8.97,107.6,59.4,,74.46027,1563.4,0.1,7.16,5.59,23.063,76.31639219107863
03.01.2025 14:00,8.78,105.88,59.4,,72.10004,1240.8,1.5,54.01,6.36,12.982,77.81629774305556
03.01.2025 14:15,8.78,105.88,59.4,,72.10004,1240.8,0.2,23.4,6.36,12.982,77.81306184338784
03.01.2025 14:30,8.78,105.88,59.4,,72.10004,1240.8,0.2,20.51,6.36,12.982,76.88254380272551
03.01.2025 14:45,8.78,105.88,59.4,,72.10004,1240.8,86.8,4.19,6.36,12.982,77.6824427480916
03.01.2025 15:00,8.64,110.22,59.4,,71.87875,1361.2,65.9,67.49,17.41,12.982,79.49122424506704
03.01.2025 15:15,8.64,110.22,59.4,,71.87875,1361.2,0.4,29.25,17.41,12.982,79.42980132450332
03.01.2025 15:30,8.64,110.22,59.4,,71.87875,1361.2,0.0,113.0,17.41,12.982,83.77541662006487
03.01.2025 15:45,8.64,110.22,59.4,,71.87875,1361.2,7.6,74.97,17.41,12.982,92.0972346119536
03.01.2025 16:00,8.5,123.2,59.4,,87.81875,1260.6,5.7,87.89,7.5,12.982,95.87107234708712
03.01.2025 16:15,8.5,123.2,59.4,,87.81875,1260.6,0.7,95.38,7.5,12.982,100.50861287398006
03.01.2025 16:30,8.5,123.2,59.4,,87.81875,1260.6,1.7,65.83,7.5,12.982,102.35775615340584
03.01.2025 16:45,8.5,123.2,59.4,,87.81875,1260.6,0.7,98.51,7.5,12.982,106.60602934433746
03.01.2025 17:00,8.5,141.2,59.4,,109.85151,1935.5,20.3,91.53,3.03,12.982,119.59402950400744
03.01.2025 17:15,8.5,141.2,59.4,,109.85151,1935.5,2.3,79.19,3.03,12.982,119.47283000721328
03.01.2025 17:30,8.5,141.2,59.4,,109.85151,1935.5,2.8,66.05,3.03,12.982,117.81343463579354
03.01.2025 17:45,8.5,141.2,59.4,,109.85151,1935.5,2.8,102.15,3.03,12.982,117.35295530994712
03.01.2025 18:00,8.5,149.62,59.4,,140.81856,1066.0,12.1,111.9,2.3,23.063,127.4610064393036
03.01.2025 18:15,8.5,149.62,59.4,,140.81856,1066.0,0.9,124.53,2.3,23.063,125.6840832123851
03.01.2025 18:30,8.5,149.62,59.4,,140.81856,1066.0,16.2,105.66,2.3,23.063,127.42148661567876
03.01.2025 18:45,8.5,149.62,59.4,,140.81856,1066.0,55.0,106.98,2.3,23.063,134.04766388136989
03.01.2025 19:00,8.5,151.25,59.4,,140.72159,990.0,60.6,107.67,2.3,23.063,137.16466472303208
03.01.2025 19:15,8.5,151.25,59.4,,140.72159,990.0,14.9,99.81,2.3,23.063,130.63446505658615
03.01.2025 19:30,8.5,151.25,59.4,,140.72159,990.0,1.4,37.96,2.3,23.063,124.91452389338968
03.01.2025 19:45,8.5,151.25,59.4,,140.72159,990.0,1.2,83.38,2.3,23.063,123.99551357733176
03.01.2025 20:00,8.5,151.25,59.4,,139.19992,773.0,0.4,16.28,3.03,23.063,126.16774573278398
03.01.2025 20:15,8.5,151.25,59.4,,139.19992,773.0,1.3,103.08,3.03,23.063,121.1666271065749
03.01.2025 20:30,8.5,151.25,59.4,,139.19992,773.0,1.5,59.13,3.03,23.063,123.05562116202172
03.01.2025 20:45,8.5,151.25,59.4,,139.19992,773.0,2.6,96.28,3.03,23.063,126.60143478772198
03.01.2025 21:00,8.5,149.12,59.4,,122.542,455.0,9.7,114.77,2.85,23.063,127.27795451867564
03.01.2025 21:15,8.5,149.12,59.4,,122.542,455.0,38.2,49.39,2.85,23.063,125.83640747438216
03.01.2025 21:30,8.5,149.12,59.4,,122.542,455.0,101.1,91.63,2.85,23.063,125.49600193845409
03.01.2025 21:45,8.5,149.12,59.4,,122.542,455.0,46.0,111.16,2.85,23.063,123.35923645320196
03.01.2025 22:00,8.43,145.58,59.4,,130.49222,1118.4,9.3,100.89,7.5,12.982,123.95083616245442
03.01.2025 22:15,8.43,145.58,59.4,,130.49222,1118.4,12.7,97.56,7.5,12.982,125.53356324670526
03.01.2025 22:30,8.43,145.58,59.4,,130.49222,1118.4,14.4,115.3,7.5,12.982,127.3208343680159
03.01.2025 22:45,8.43,145.58,59.4,,130.49222,1118.4,23.3,108.66,7.5,12.982,125.22191224955615
03.01.2025 23:00,8.43,136.42,59.4,,127.59532,2177.4,2.6,97.27,11.0,12.982,122.12959355927802
03.01.2025 23:15,8.43,136.42,59.4,,127.59532,2177.4,3.0,114.75,11.0,12.982,114.6132422490804
03.01.2025 23:30,8.43,136.42,59.4,,127.59532,2177.4,2.7,86.58,11.0,12.982,112.42633689839572
03.01.2025 23:45,8.43,136.42,59.4,,127.59532,2177.4,3.9,99.8,11.0,12.982,116.471048298573
04.01.2025 00:00,8.13,109.06,59.4,,114.49728,592.6,0.1,0.0,11.48,0.683,118.44580345845635
04.01.2025 00:15,8.13,109.06,59.4,,114.49728,592.6,0.3,78.6,11.48,0.683,120.23948811700184
04.01.2025 00:30,8.13,109.06,59.4,,114.49728,592.6,0.5,73.08,11.48,0.683,122.899685174585
04.01.2025 00:45,8.13,109.06,59.4,,114.49728,592.6,1.1,75.09,11.48,0.683,118.38760828072236
04.01.2025 01:00,8.13,101.0,59.4,,111.33384,407.8,4.1,81.36,13.38,0.683,113.03174842010232
04.01.2025 01:15,8.13,101.0,59.4,,111.33384,407.8,10.1,80.08,13.38,0.683,122.04936468526364
04.01.2025 01:30,8.13,101.0,59.4,,111.33384,407.8,0.2,76.19,13.38,0.683,125.12842799340626
04.01.2025 01:45,8.13,101.0,59.4,,111.33384,407.8,0.8,55.37,13.38,0.683,120.66600579533323
04.01.2025 02:00,8.13,95.53,59.4,,105.057274,423.4,4.8,60.46,13.92,0.683,121.34645791350178
04.01.2025 02:15,8.13,95.53,59.4,,105.057274,423.4,6.6,83.16,13.92,0.683,127.92336645588678
04.01.2025 02:30,8.13,95.53,59.4,,105.057274,423.4,2.0,55.14,13.92,0.683,124.21095303656112
04.01.2025 02:45,8.13,95.53,59.4,,105.057274,423.4,4.4,76.36,13.92,0.683,126.27856146333902
04.01.2025 03:00,8.13,94.33,59.4,,102.11468,599.4,0.2,37.04,14.91,0.683,126.16990595611286
04.01.2025 03:15,8.13,94.33,59.4,,102.11468,599.4,2.1,77.9,14.91,0.683,130.45524930318985
04.01.2025 03:30,8.13,94.33,59.4,,102.11468,599.4,0.5,68.27,14.91,0.683,131.03644292166328
04.01.2025 03:45,8.13,94.33,59.4,,102.11468,599.4,0.8,49.74,14.91,0.683,131.69710258418166
04.01.2025 04:00,8.13,96.62,59.4,,111.799965,661.4,6.3,78.31,17.5,0.683,131.79914326511184
04.01.2025 04:15,8.13,96.62,59.4,,111.799965,661.4,4.0,73.72,17.5,0.683,132.11966487511856
04.01.2025 04:30,8.13,96.62,59.4,,111.799965,661.4,2.9,73.15,17.5,0.683,132.37037622510277
04.01.2025 04:45,8.13,96.62,59.4,,111.799965,661.4,4.4,78.31,17.5,0.683,132.04718320972069
04.01.2025 05:00,8.13,102.63,59.4,,115.02125,787.1,10.0,74.28,17.5,0.683,132.10513871374528
04.01.2025 05:15,8.13,102.63,59.4,,115.02125,787.1,12.6,85.03,17.5,0.683,131.0272944932163
04.01.2025 05:30,8.13,102.63,59.4,,115.02125,787.1,1.4,65.47,17.5,0.683,130.03984698756773
04.01.2025 05:45,8.13,102.63,59.4,,115.02125,787.1,4.7,79.52,17.5,0.683,130.3272669220945
04.01.2025 06:00,8.26,110.89,59.4,,114.19879,719.3,5.2,65.75,6.25,0.683,130.89798206278027
04.01.2025 06:15,8.26,110.89,59.4,,114.19879,719.3,1.1,79.61,6.25,0.683,128.13677313677314
04.01.2025 06:30,8.26,110.89,59.4,,114.19879,719.3,0.8,73.8,6.25,0.683,132.1832901554404
04.01.2025 06:45,8.26,110.89,59.4,,114.19879,719.3,13.4,82.58,6.25,0.683,134.64930500079885
04.01.2025 07:00,8.36,120.25,59.4,,126.80781,1205.0,28.1,82.56,5.59,0.683,135.4330272324256
04.01.2025 07:15,8.36,120.25,59.4,,126.80781,1205.0,7.0,68.47,5.59,0.683,126.62575173477256
04.01.2025 07:30,8.36,120.25,59.4,,126.80781,1205.0,5.8,56.8,5.59,0.683,126.59494245911569
04.01.2025 07:45,8.36,120.25,59.4,,126.80781,1205.0,2.4,83.06,5.59,0.683,130.0228870605834
04.01.2025 08:00,8.51,128.39,59.4,,134.75386,1240.0,8.9,56.45,22.73,0.683,131.4705358468161
04.01.2025 08:15,8.51,128.39,59.4,,134.75386,1240.0,3.8,76.23,22.73,0.683,123.1358285541805
04.01.2025 08:30,8.51,128.39,59.4,,134.75386,1240.0,10.3,77.28,22.73,0.683,118.52442657134344
04.01.2025 08:45,8.51,128.39,59.4,,134.75386,1240.0,10.5,77.42,22.73,0.683,121.2989857415846
04.01.2025 09:00,8.51,128.41,59.4,,129.39565,1153.3,0.2,57.86,12.59,0.683,119.97608069164264
04.01.2025 09:15,8.51,128.41,59.4,,129.39565,1153.3,0.3,94.53,12.59,0.683,117.91894558782067
04.01.2025 09:30,8.51,128.41,59.4,,129.39565,1153.3,1.1,61.2,12.59,0.683,108.80533445049574
04.01.2025 09:45,8.51,128.41,59.4,,129.39565,1153.3,1.1,61.2,12.59,0.683,103.66971080669713
04.01.2025 10:00,8.51,118.99,59.4,,125.53423,895.1,0.0,0.0,6.04,0.683,101.59471424738396
04.01.2025 10:15,8.51,118.99,59.4,,125.53423,895.1,0.9,78.92,6.04,0.683,100.6807481867922
04.01.2025 10:30,8.51,118.99,59.4,,125.53423,895.1,30.8,80.69,6.04,0.683,95.89603712064208
04.01.2025 10:45,8.51,118.99,59.4,,125.53423,895.1,125.4,49.8,6.04,0.683,90.70535491905356
04.01.2025 11:00,8.51,99.0,59.4,,119.618004,677.9,40.4,59.53,5.0,0.683,89.90889856876167
04.01.2025 11:15,8.51,99.0,59.4,,119.618004,677.9,2.0,56.98,5.0,0.683,86.86521792210964
04.01.2025 11:30,8.51,99.0,59.4,,119.618004,677.9,59.5,44.16,5.0,0.683,89.11608460403345
04.01.2025 11:45,8.51,99.0,59.4,,119.618004,677.9,2.8,39.83,5.0,0.683,89.04057044504549
04.01.2025 12:00,8.51,82.52,59.4,,120.328865,182.1,0.2,22.54,5.0,0.683,89.21061113177142
04.01.2025 12:15,8.51,82.52,59.4,,120.328865,182.1,0.8,73.63,5.0,0.683,89.01687247829808
04.01.2025 12:30,8.51,82.52,59.4,,120.328865,182.1,11.2,54.76,5.0,0.683,88.76714494163424
04.01.2025 12:45,8.51,82.52,59.4,,120.328865,182.1,2.3,47.19,5.0,0.683,87.88320463320463
04.01.2025 13:00,8.51,82.27,59.4,,102.1908,545.9,2.5,34.59,5.22,0.683,88.20341047503045
04.01.2025 13:15,8.51,82.27,59.4,,102.1908,545.9,0.4,38.26,5.22,0.683,88.05889466682791
04.01.2025 13:30,8.51,82.27,59.4,,102.1908,545.9,0.2,0.0,5.22,0.683,88.09697626791953
04.01.2025 13:45,8.51,82.27,59.4,,102.1908,545.9,0.2,43.84,5.22,0.683,87.86303511303511
04.01.2025 14:00,8.36,88.22,59.4,,107.34699,709.5,0.0,88.87,6.25,0.683,88.04629407531782
04.01.2025 14:15,8.36,88.22,59.4,,107.34699,709.5,0.2,8.61,6.25,0.683,88.5019175455417
04.01.2025 14:30,8.36,88.22,59.4,,107.34699,709.5,50.6,52.12,6.25,0.683,87.84892172048136
04.01.2025 14:45,8.36,88.22,59.4,,107.34699,709.5,50.6,52.12,6.25,0.683,87.1842421330771
04.01.2025 15:00,8.26,97.35,59.4,,100.69502,732.5,29.6,40.6,20.5,0.683,87.06001446131597
04.01.2025 15:15,8.26,97.35,59.4,,100.69502,732.5,7.0,67.56,20.5,0.683,86.78623718887262
04.01.2025 15:30,8.26,97.35,59.4,,100.69502,732.5,0.0,94.35,20.5,0.683,87.65661538461538
04.01.2025 15:45,8.26,97.35,59.4,,100.69502,732.5,0.1,4.12,20.5,0.683,91.74716609167078
04.01.2025 16:00,8.17,119.47,59.4,,119.92418,881.4,10.5,84.92,5.59,0.683,97.69678938886824
04.01.2025 16:15,8.17,119.47,59.4,,119.92418,881.4,3.8,75.15,5.59,0.683,101.6853762899572
04.01.2025 16:30,8.17,119.47,59.4,,119.92418,881.4,0.0,140.0,5.59,0.683,104.8985525487728
04.01.2025 16:45,8.17,119.47,59.4,,119.92418,881.4,0.0,131.63,5.59,0.683,116.9745550263224
04.01.2025 17:00,8.17,134.63,59.4,,137.42517,1161.2,21.1,62.61,2.39,0.683,125.14389753892516
04.01.2025 17:15,8.17,134.63,59.4,,137.42517,1161.2,0.7,87.64,2.39,0.683,131.023905452592
04.01.2025 17:30,8.17,134.63,59.4,,137.42517,1161.2,22.4,92.1,2.39,0.683,134.7643379906853
04.01.2025 17:45,8.17,134.63,59.4,,137.42517,1161.2,18.2,88.93,2.39,0.683,142.31060505759302
04.01.2025 18:00,8.17,145.0,59.4,,150.39008,1988.2,26.5,90.56,2.39,0.683,143.95256191849035
04.01.2025 18:15,8.17,145.0,59.4,,150.39008,1988.2,6.3,62.3,2.39,0.683,135.8533404311951
04.01.2025 18:30,8.17,145.0,59.4,,150.39008,1988.2,49.8,96.51,2.39,0.683,135.4864328259431
04.01.2025 18:45,8.17,145.0,59.4,,150.39008,1988.2,42.8,107.44,2.39,0.683,138.8930024944204
04.01.2025 19:00,8.17,139.73,59.4,,148.86203,1585.2,16.0,90.27,4.31,0.683,139.70046923879042
04.01.2025 19:15,8.17,139.73,59.4,,148.86203,1585.2,13.5,97.66,4.31,0.683,128.28718566078118
04.01.2025 19:30,8.17,139.73,59.4,,148.86203,1585.2,22.1,106.02,4.31,0.683,122.32639444889244
04.01.2025 19:45,8.17,139.73,59.4,,148.86203,1585.2,29.5,106.83,4.31,0.683,122.05971337579618
04.01.2025 20:00,8.17,130.49,59.4,,130.55203,1608.2,20.0,98.6,4.95,0.683,120.85577816107204
04.01.2025 20:15,8.17,130.49,59.4,,130.55203,1608.2,6.6,76.35,4.95,0.683,119.96501418343917
04.01.2025 20:30,8.17,130.49,59.4,,130.55203,1608.2,11.2,101.25,4.95,0.683,119.7560743857744
04.01.2025 20:45,8.17,130.49,59.4,,130.55203,1608.2,20.5,95.66,4.95,0.683,118.18786088357729
04.01.2025 21:00,8.17,123.82,59.4,,125.57016,1152.2,7.7,94.86,6.25,0.683,117.95321951875252
04.01.2025 21:15,8.17,123.82,59.4,,125.57016,1152.2,7.6,88.02,6.25,0.683,113.0465021691974
04.01.2025 21:30,8.17,123.82,59.4,,125.57016,1152.2,7.2,90.55,6.25,0.683,110.01826608505998
04.01.2025 21:45,8.17,123.82,59.4,,125.57016,1152.2,61.9,82.18,6.25,0.683,111.6384879725086
04.01.2025 22:00,8.13,119.23,59.4,,132.1698,1507.2,10.7,-6.16,22.98,0.683,110.4656381486676
04.01.2025 22:15,8.13,119.23,59.4,,132.1698,1507.2,42.8,56.12,22.98,0.683,109.91777688063516
04.01.2025 22:30,8.13,119.23,59.4,,132.1698,1507.2,1.6,52.85,22.98,0.683,111.44194603434178
04.01.2025 22:45,8.13,119.23,59.4,,132.1698,1507.2,4.5,91.6,22.98,0.683,109.9731795441912
04.01.2025 23:00,8.13,109.9,59.4,,116.60089,2874.2,0.2,0.0,7.9,0.683,110.68631312420877
04.01.2025 23:15,8.13,109.9,59.4,,116.60089,2874.2,0.1,96.9,7.9,0.683,112.04050199657728
04.01.2025 23:30,8.13,109.9,59.4,,116.60089,2874.2,2.0,78.19,7.9,0.683,118.70777051561365
04.01.2025 23:45,8.13,109.9,59.4,,116.60089,2874.2,59.3,48.76,7.9,0.683,115.80984141099748
05.01.2025 00:00,8.11,101.77,59.4,,74.800705,704.1,4.7,54.45,12.47,0.683,120.12211070559611
05.01.2025 00:15,8.11,101.77,59.4,,74.800705,704.1,1.4,91.29,12.47,0.683,123.59673144876324
05.01.2025 00:30,8.11,101.77,59.4,,74.800705,704.1,4.7,73.28,12.47,0.683,128.97108361901925
05.01.2025 00:45,8.11,101.77,59.4,,74.800705,704.1,17.2,75.46,12.47,0.683,126.96413980935088
05.01.2025 01:00,8.11,70.5,59.4,,64.08328,998.8,1.1,0.0,15.0,0.683,124.3753454098864
05.01.2025 01:15,8.11,70.5,59.4,,64.08328,998.8,0.2,50.72,15.0,0.683,125.00318037255794
05.01.2025 01:30,8.11,70.5,59.4,,64.08328,998.8,1.5,60.51,15.0,0.683,123.13405238828967
05.01.2025 01:45,8.11,70.5,59.4,,64.08328,998.8,43.3,42.22,15.0,0.683,121.35143078112915
05.01.2025 02:00,8.11,64.81,59.4,,63.743908,1370.1,94.5,20.15,20.36,0.683,118.94585687382298
05.01.2025 02:15,8.11,64.81,59.4,,63.743908,1370.1,77.4,42.26,20.36,0.683,118.55971821966058
05.01.2025 02:30,8.11,64.81,59.4,,63.743908,1370.1,103.8,4.64,20.36,0.683,117.60448717948718
05.01.2025 02:45,8.11,64.81,59.4,,63.743908,1370.1,8.2,25.28,20.36,0.683,117.5096618357488
05.01.2025 03:00,8.11,46.7,59.4,,47.771706,1053.7,0.1,0.0,19.27,0.683,120.00989456609896
05.01.2025 03:15,8.11,46.7,59.4,,47.771706,1053.7,0.0,47.7,19.27,0.683,122.0190383994837
05.01.2025 03:30,8.11,46.7,59.4,,47.771706,1053.7,32.4,37.09,19.27,0.683,123.2744814278823
05.01.2025 03:45,8.11,46.7,59.4,,47.771706,1053.7,31.9,41.21,19.27,0.683,119.37520391517128
05.01.2025 04:00,8.11,43.87,59.4,,39.57127,1131.9,5.1,16.83,20.57,0.683,118.05356273332252
05.01.2025 04:15,8.11,43.87,59.4,,39.57127,1131.9,3.9,33.47,20.57,0.683,117.447691314175
05.01.2025 04:30,8.11,43.87,59.4,,39.57127,1131.9,0.0,44.87,20.57,0.683,118.04411525313364
05.01.2025 04:45,8.11,43.87,59.4,,39.57127,1131.9,0.0,37.61,20.57,0.683,121.9223602484472
05.01.2025 05:00,8.11,36.61,59.4,,23.446798,1028.4,0.0,37.61,21.17,0.683,121.81595292579274
05.01.2025 05:15,8.11,36.61,59.4,,23.446798,1028.4,0.0,37.61,21.17,0.683,118.29687752790812
05.01.2025 05:30,8.11,36.61,59.4,,23.446798,1028.4,0.9,25.74,21.17,0.683,116.91186386257826
05.01.2025 05:45,8.11,36.61,59.4,,23.446798,1028.4,1.4,27.28,21.17,0.683,116.61743458018944
05.01.2025 06:00,8.25,34.04,59.4,,8.501858,747.8,8.4,27.75,18.58,0.683,116.06017699115044
05.01.2025 06:15,8.25,34.04,59.4,,8.501858,747.8,27.7,20.69,18.58,0.683,115.50561614846168
05.01.2025 06:30,8.25,34.04,59.4,,8.501858,747.8,5.3,22.37,18.58,0.683,115.88200877620672
05.01.2025 06:45,8.25,34.04,59.4,,8.501858,747.8,2.3,23.51,18.58,0.683,114.21281721811758
05.01.2025 07:00,8.34,44.0,59.4,,22.032944,775.7,1.6,29.45,16.11,0.683,113.10565618048936
05.01.2025 07:15,8.34,44.0,59.4,,22.032944,775.7,16.4,36.58,16.11,0.683,114.87074502247911
05.01.2025 07:30,8.34,44.0,59.4,,22.032944,775.7,63.6,20.25,16.11,0.683,114.1778769525024
05.01.2025 07:45,8.34,44.0,59.4,,22.032944,775.7,63.6,20.25,16.11,0.683,112.21738444549614
05.01.2025 08:00,8.49,51.27,59.4,,25.855867,971.0,0.4,18.73,244.55,0.683,110.3351139041634
05.01.2025 08:15,8.49,51.27,59.4,,25.855867,971.0,0.0,34.97,244.55,0.683,111.88843171387876
05.01.2025 08:30,8.49,51.27,59.4,,25.855867,971.0,9.9,38.56,244.55,0.683,109.10234239899388
05.01.2025 08:45,8.49,51.27,59.4,,25.855867,971.0,20.2,45.71,244.55,0.683,106.49568300955904
05.01.2025 09:00,8.49,50.0,59.4,,28.35119,1193.5,3.8,103.31,80.0,0.683,105.9519363232818
05.01.2025 09:15,8.49,50.0,59.4,,28.35119,1193.5,0.0,225.0,80.0,0.683,95.36437613019892
05.01.2025 09:30,8.49,50.0,59.4,,28.35119,1193.5,0.0,225.0,80.0,0.683,83.42714541120381
05.01.2025 09:45,8.49,50.0,59.4,,28.35119,1193.5,0.0,150.0,80.0,0.683,80.9705582276636
05.01.2025 10:00,8.49,49.81,59.4,,28.124279,1196.3,0.0,21.77,17.36,0.683,80.13972484952708
05.01.2025 10:15,8.49,49.81,59.4,,28.124279,1196.3,0.0,150.0,17.36,0.683,70.94366197183099
05.01.2025 10:30,8.49,49.81,59.4,,28.124279,1196.3,0.4,17.38,17.36,0.683,66.59218792679596
05.01.2025 10:45,8.49,49.81,59.4,,28.124279,1196.3,2.2,40.2,17.36,0.683,66.06577863224389
05.01.2025 11:00,8.49,43.05,59.4,,41.266422,1335.3,0.1,0.0,3.95,0.683,65.30883144857297
05.01.2025 11:15,8.49,43.05,59.4,,41.266422,1335.3,0.4,23.19,3.95,0.683,65.21395715599948
05.01.2025 11:30,8.49,43.05,59.4,,41.266422,1335.3,22.4,19.84,3.95,0.683,66.37767405678724
05.01.2025 11:45,8.49,43.05,59.4,,41.266422,1335.3,50.8,22.92,3.95,0.683,66.16366423917209
05.01.2025 12:00,8.49,45.74,59.4,,36.83652,1125.7,0.0,0.0,3.65,0.683,65.53681137344503
05.01.2025 12:15,8.49,45.74,59.4,,36.83652,1125.7,0.0,43.14,3.65,0.683,67.3691389599318
05.01.2025 12:30,8.49,45.74,59.4,,36.83652,1125.7,0.0,43.14,3.65,0.683,68.17938194109126
05.01.2025 12:45,8.49,45.74,59.4,,36.83652,1125.7,10.2,35.27,3.65,0.683,69.16174164756966
05.01.2025 13:00,8.49,35.19,59.4,,34.79967,1500.1,0.3,0.0,3.67,0.683,67.82271965525497
05.01.2025 13:15,8.49,35.19,59.4,,34.79967,1500.1,0.0,36.19,3.67,0.683,67.3357456400522
05.01.2025 13:30,8.49,35.19,59.4,,34.79967,1500.1,0.0,36.19,3.67,0.683,66.99904931669637
05.01.2025 13:45,8.49,35.19,59.4,,34.79967,1500.1,0.3,19.86,3.67,0.683,67.95707190160833
05.01.2025 14:00,8.34,30.0,59.4,,19.017279,1422.2,0.2,11.91,5.59,0.683,69.17645668360714
05.01.2025 14:15,8.34,30.0,59.4,,19.017279,1422.2,0.0,31.0,5.59,0.683,67.02384058830506
05.01.2025 14:30,8.34,30.0,59.4,,19.017279,1422.2,0.0,31.0,5.59,0.683,66.81437125748504
05.01.2025 14:45,8.34,30.0,59.4,,19.017279,1422.2,0.4,18.84,5.59,0.683,67.70320629159104
05.01.2025 15:00,8.25,28.0,59.4,,13.852259,1585.7,0.2,0.0,98.71,0.683,68.3891661594644
05.01.2025 15:15,8.25,28.0,59.4,,13.852259,1585.7,0.0,29.0,98.71,0.683,68.63649742457689
05.01.2025 15:30,8.25,28.0,59.4,,13.852259,1585.7,0.0,29.0,98.71,0.683,70.49427410417437
05.01.2025 15:45,8.25,28.0,59.4,,13.852259,1585.7,6.4,13.5,98.71,0.683,70.80243572395129
05.01.2025 16:00,8.15,35.22,59.4,,22.676414,1054.6,50.5,24.72,20.0,0.683,71.02334243853986
05.01.2025 16:15,8.15,35.22,59.4,,22.676414,1054.6,2.6,17.43,20.0,0.683,69.43160777154779
05.01.2025 16:30,8.15,35.22,59.4,,22.676414,1054.6,0.0,150.0,20.0,0.683,66.03924667456869
05.01.2025 16:45,8.15,35.22,59.4,,22.676414,1054.6,0.0,58.72,20.0,0.683,67.38616600790513
05.01.2025 17:00,8.15,57.72,59.4,,42.97788,887.2,0.0,58.72,6.25,0.683,69.08904743030783
05.01.2025 17:15,8.15,57.72,59.4,,42.97788,887.2,0.0,58.72,6.25,0.683,69.37105624142661
05.01.2025 17:30,8.15,57.72,59.4,,42.97788,887.2,0.0,58.72,6.25,0.683,69.97334443981674
05.01.2025 17:45,8.15,57.72,59.4,,42.97788,887.2,0.2,50.99,6.25,0.683,71.1554346309474
05.01.2025 18:00,8.15,64.81,59.4,,44.634094,2004.4,79.7,-42.28,4.31,0.683,70.35524494879601
05.01.2025 18:15,8.15,64.81,59.4,,44.634094,2004.4,61.8,16.2,4.31,0.683,68.14532577903682
05.01.2025 18:30,8.15,64.81,59.4,,44.634094,2004.4,19.1,51.81,4.31,0.683,64.68806689342404
05.01.2025 18:45,8.15,64.81,59.4,,44.634094,2004.4,50.9,42.64,4.31,0.683,60.71723266909908
05.01.2025 19:00,8.15,64.81,59.4,,43.78235,2041.4,114.4,34.31,4.8,0.683,60.0053035589672
05.01.2025 19:15,8.15,64.81,59.4,,43.78235,2041.4,21.8,45.48,4.8,0.683,58.82853531807331
05.01.2025 19:30,8.15,64.81,59.4,,43.78235,2041.4,11.1,50.78,4.8,0.683,58.70646344905448
05.01.2025 19:45,8.15,64.81,59.4,,43.78235,2041.4,8.2,46.66,4.8,0.683,59.15976331360947
05.01.2025 20:00,8.15,65.2,59.4,,42.31688,1114.8,3.8,41.07,5.59,0.683,59.45660749506904
05.01.2025 20:15,8.15,65.2,59.4,,42.31688,1114.8,0.0,60.7,5.59,0.683,58.90878892733564
05.01.2025 20:30,8.15,65.2,59.4,,42.31688,1114.8,0.0,66.2,5.59,0.683,59.62862616310892
05.01.2025 20:45,8.15,65.2,59.4,,42.31688,1114.8,2.0,20.02,5.59,0.683,58.82389937106918
05.01.2025 21:00,8.15,68.5,59.4,,31.061771,1347.7,0.0,64.0,5.2,0.683,58.60354948805461
05.01.2025 21:15,8.15,68.5,59.4,,31.061771,1347.7,0.0,69.5,5.2,0.683,57.92644672796106
05.01.2025 21:30,8.15,68.5,59.4,,31.061771,1347.7,0.0,60.9,5.2,0.683,58.37698898408813
05.01.2025 21:45,8.15,68.5,59.4,,31.061771,1347.7,11.7,49.5,5.2,0.683,58.524120125016985
05.01.2025 22:00,8.11,60.0,59.4,,28.32359,2050.1,2.4,44.3,6.25,0.683,59.41845434543454
05.01.2025 22:15,8.11,60.0,59.4,,28.32359,2050.1,30.3,44.71,6.25,0.683,59.91294735387592
05.01.2025 22:30,8.11,60.0,59.4,,28.32359,2050.1,50.6,48.06,6.25,0.683,63.04584606835232
05.01.2025 22:45,8.11,60.0,59.4,,28.32359,2050.1,76.4,42.39,6.25,0.683,63.53555093555094
05.01.2025 23:00,8.11,43.01,59.4,,12.826366,1560.4,0.0,0.0,8.75,0.683,64.64284715424417
05.01.2025 23:15,8.11,43.01,59.4,,12.826366,1560.4,89.5,-50.47,8.75,0.683,68.93058057364556
05.01.2025 23:30,8.11,43.01,59.4,,12.826366,1560.4,100.8,8.25,8.75,0.683,74.8101947782843
05.01.2025 23:45,8.11,43.01,59.4,,12.826366,1560.4,73.7,5.79,8.75,0.683,76.99220923761825
06.01.2025 00:00,8.43,13.28,59.4,,37.436314,312.1,0.1,0.0,9.72,0.683,85.56974932729075
06.01.2025 00:15,8.43,13.28,59.4,,37.436314,312.1,0.0,10.53,9.72,0.683,91.58676893576222
06.01.2025 00:30,8.43,13.28,59.4,,37.436314,312.1,0.7,8.37,9.72,0.683,93.11932129173508
