Données Plateforme PICASSO du 31/12/2025
Heure de début;Heure de fin;Besoin en aFRR hausse exprimé par RTE (en MW);Besoin en aFRR baisse exprimé par RTE (en MW);Volume d'aFRR à la hausse activé pour la France (en MW);Volume d'aFRR à la baisse activé pour la France (en MW);Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh);Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh);Volume d'aFRR à la hausse activé en France (en MW);Volume d'aFRR à la baisse activé en France (en MW)
08/03/2025 02:30;08/03/2025 02:45;594;0;78;0;20.35;88.00;78;0
08/03/2025 02:45;08/03/2025 03:00;71;155;15;84;19.71;19.81;15;84
08/03/2025 03:00;08/03/2025 03:15;82;29;10;64;20.21;52.91;10;64
08/03/2025 03:15;08/03/2025 03:30;0;587;2;178;20.18;25.48;2;178
08/03/2025 03:30;08/03/2025 03:45;0;800;0;604;21.19;-23.67;0;604
08/03/2025 03:45;08/03/2025 04:00;0;1275;0;792;22.46;-200.00;0;792
08/03/2025 04:00;08/03/2025 04:15;0;841;0;670;22.46;-168.51;0;670
08/03/2025 04:15;08/03/2025 04:30;0;541;0;546;22.35;16.53;0;546
08/03/2025 04:30;08/03/2025 04:45;0;694;0;609;22.35;-140.30;0;609
08/03/2025 04:45;08/03/2025 05:00;0;497;0;514;22.35;-28.98;0;514
08/03/2025 05:00;08/03/2025 05:15;0;391;0;213;0.00;-2.30;0;213
08/03/2025 05:15;08/03/2025 05:30;0;527;0;159;0.00;24.93;0;159
08/03/2025 05:30;08/03/2025 05:45;0;499;0;280;0.00;23.76;0;280
08/03/2025 05:45;08/03/2025 06:00;1;433;0;384;0.00;1.64;0;384
08/03/2025 06:00;08/03/2025 06:15;1;354;0;304;0.00;23.76;0;304
08/03/2025 06:15;08/03/2025 06:30;0;495;0;464;0.00;-72.72;0;464
08/03/2025 06:30;08/03/2025 06:45;0;607;0;532;0.00;-139.81;0;532
08/03/2025 06:45;08/03/2025 07:00;0;464;0;465;0.00;-40.36;0;465
08/03/2025 07:00;08/03/2025 07:15;0;447;0;415;0.00;8.90;0;415
08/03/2025 07:15;08/03/2025 07:30;0;399;0;349;0.00;27.31;0;349
08/03/2025 07:30;08/03/2025 07:45;0;540;0;369;0.00;-179.63;0;369
08/03/2025 07:45;08/03/2025 08:00;7;361;0;456;0.00;-65.63;0;456
08/03/2025 08:00;08/03/2025 08:15;0;310;2;127;29.93;71.49;2;127
08/03/2025 08:15;08/03/2025 08:30;21;142;7;22;26.47;88.46;7;22
08/03/2025 08:30;08/03/2025 08:45;56;120;4;44;24.30;86.31;4;44
08/03/2025 08:45;08/03/2025 09:00;12;177;0;38;4.90;73.25;0;38
08/03/2025 09:00;08/03/2025 09:15;481;85;153;38;23.78;28.79;153;38
08/03/2025 09:15;08/03/2025 09:30;1174;0;524;0;123.56;117.10;524;0
08/03/2025 09:30;08/03/2025 09:45;1174;0;374;1;102.45;11.81;374;1
08/03/2025 09:45;08/03/2025 10:00;1112;11;442;1;99.29;17.87;442;1
08/03/2025 10:00;08/03/2025 10:15;423;186;190;121;147.66;10.48;190;121
08/03/2025 10:15;08/03/2025 10:30;1650;0;735;0;393.48;88.00;735;0
08/03/2025 10:30;08/03/2025 10:45;558;0;80;28;3.34;68.06;80;28
08/03/2025 10:45;08/03/2025 11:00;411;162;52;25;15.09;26.48;52;25
08/03/2025 11:00;08/03/2025 11:15;0;1681;0;736;1.30;-183.04;0;736
08/03/2025 11:15;08/03/2025 11:30;0;876;0;778;1.30;-91.00;0;778
08/03/2025 11:30;08/03/2025 11:45;6;430;0;506;1.30;13.02;0;506
08/03/2025 11:45;08/03/2025 12:00;287;16;1;31;8.13;14.58;1;31
08/03/2025 12:00;08/03/2025 12:15;440;0;2;1;4.55;21.46;2;1
08/03/2025 12:15;08/03/2025 12:30;14;260;0;46;0.09;14.39;0;46
08/03/2025 12:30;08/03/2025 12:45;380;23;205;1;14.98;3.16;205;1
08/03/2025 12:45;08/03/2025 13:00;194;27;187;4;14.23;13.79;187;4
08/03/2025 13:00;08/03/2025 13:15;832;0;175;0;14.30;0.00;175;0
08/03/2025 13:15;08/03/2025 13:30;317;4;30;2;13.49;13.89;30;2
08/03/2025 13:30;08/03/2025 13:45;248;0;2;3;9.79;13.36;2;3
08/03/2025 13:45;08/03/2025 14:00;95;37;0;20;5.09;12.20;0;20
08/03/2025 14:00;08/03/2025 14:15;853;0;496;0;59.33;19.00;496;0
08/03/2025 14:15;08/03/2025 14:30;674;0;472;0;34.77;17.00;472;0
08/03/2025 14:30;08/03/2025 14:45;727;0;188;0;11.85;11.89;188;0
08/03/2025 14:45;08/03/2025 15:00;102;221;0;89;12.84;9.83;0;89
08/03/2025 15:00;08/03/2025 15:15;1963;0;549;0;285.14;31.30;549;0
08/03/2025 15:15;08/03/2025 15:30;1146;0;388;0;31.94;31.30;388;0
08/03/2025 15:30;08/03/2025 15:45;668;0;145;33;10.73;12.42;145;33
08/03/2025 15:45;08/03/2025 16:00;241;71;68;42;13.14;12.72;68;42
08/03/2025 16:00;08/03/2025 16:15;115;314;0;175;5.00;22.05;0;175
08/03/2025 16:15;08/03/2025 16:30;0;1237;0;838;5.00;-162.18;0;838
08/03/2025 16:30;08/03/2025 16:45;0;1321;0;887;5.00;-125.75;0;887
08/03/2025 16:45;08/03/2025 17:00;4;765;0;640;5.00;13.90;0;640
08/03/2025 17:00;08/03/2025 17:15;150;36;1;48;10.73;37.32;1;48
08/03/2025 17:15;08/03/2025 17:30;310;7;41;12;14.54;90.92;41;12
08/03/2025 17:30;08/03/2025 17:45;129;181;51;124;14.35;16.14;51;124
08/03/2025 17:45;08/03/2025 18:00;779;0;83;24;13.72;48.15;83;24
08/03/2025 18:00;08/03/2025 18:15;141;89;5;80;12.83;38.72;5;80
08/03/2025 18:15;08/03/2025 18:30;442;0;10;9;17.58;35.93;10;9
08/03/2025 18:30;08/03/2025 18:45;522;0;2;3;14.58;89.26;2;3
08/03/2025 18:45;08/03/2025 19:00;729;0;3;0;15.22;69.39;3;0
08/03/2025 19:00;08/03/2025 19:15;250;39;0;44;8.70;86.93;0;44
08/03/2025 19:15;08/03/2025 19:30;12;145;0;48;21.11;85.79;0;48
08/03/2025 19:30;08/03/2025 19:45;0;514;0;129;21.78;74.07;0;129
08/03/2025 19:45;08/03/2025 20:00;0;1170;0;701;20.37;-78.76;0;701
08/03/2025 20:00;08/03/2025 20:15;0;497;0;392;20.37;43.86;0;392
08/03/2025 20:15;08/03/2025 20:30;0;1092;0;782;5.00;-250.77;0;782
08/03/2025 20:30;08/03/2025 20:45;0;1021;0;726;5.00;-289.99;0;726
08/03/2025 20:45;08/03/2025 21:00;0;1470;0;708;5.00;-298.99;0;708
08/03/2025 21:00;08/03/2025 21:15;389;101;21;233;20.55;26.62;21;233
08/03/2025 21:15;08/03/2025 21:30;109;22;1;9;10.66;91.00;1;9
08/03/2025 21:30;08/03/2025 21:45;58;42;0;33;4.91;88.23;0;33
08/03/2025 21:45;08/03/2025 22:00;10;341;0;180;0.00;43.83;0;180
08/03/2025 22:00;08/03/2025 22:15;10;268;10;185;12.47;54.58;10;185
08/03/2025 22:15;08/03/2025 22:30;10;319;0;325;0.00;52.38;0;325
08/03/2025 22:30;08/03/2025 22:45;618;0;70;3;20.35;0.00;70;3
08/03/2025 22:45;08/03/2025 23:00;271;55;3;6;16.63;81.57;3;6
08/03/2025 23:00;08/03/2025 23:15;0;499;0;247;0.00;71.29;0;247
08/03/2025 23:15;08/03/2025 23:30;0;687;0;674;0.00;-61.69;0;674
08/03/2025 23:30;08/03/2025 23:45;397;3;30;66;21.27;65.17;30;66
08/03/2025 23:45;09/03/2025 00:00;44;49;7;0;20.58;112.49;7;0
09/03/2025 00:00;09/03/2025 00:15;698;0;249;0;59.77;47.52;249;0
09/03/2025 00:15;09/03/2025 00:30;992;0;671;0;97.00;117.10;671;0
09/03/2025 00:30;09/03/2025 00:45;399;1;414;0;43.65;102.00;414;0
09/03/2025 00:45;09/03/2025 01:00;169;44;84;0;18.52;47.78;84;0
09/03/2025 01:00;09/03/2025 01:15;229;2;149;0;18.58;102.00;149;0
09/03/2025 01:15;09/03/2025 01:30;2;363;13;7;18.42;93.19;13;7
09/03/2025 01:30;09/03/2025 01:45;0;478;0;325;18.65;18.32;0;325
09/03/2025 01:45;09/03/2025 02:00;0;937;0;782;18.47;-170.66;0;782
09/03/2025 02:00;09/03/2025 02:15;94;160;0;304;18.47;13.30;0;304
09/03/2025 02:15;09/03/2025 02:30;17;249;0;123;18.47;20.70;0;123
09/03/2025 02:30;09/03/2025 02:45;0;379;0;177;18.47;18.12;0;177
09/03/2025 02:45;09/03/2025 03:00;20;493;0;442;17.95;12.63;0;442
09/03/2025 03:00;09/03/2025 03:15;684;0;326;2;17.95;0.00;326;2
09/03/2025 03:15;09/03/2025 03:30;694;0;346;0;17.95;102.00;346;0
09/03/2025 03:30;09/03/2025 03:45;597;0;373;0;17.95;117.10;373;0
09/03/2025 03:45;09/03/2025 04:00;388;0;210;0;17.95;117.10;210;0
09/03/2025 04:00;09/03/2025 04:15;497;0;183;0;17.95;117.10;183;0
09/03/2025 04:15;09/03/2025 04:30;317;0;196;0;21.31;117.10;196;0
09/03/2025 04:30;09/03/2025 04:45;318;0;194;0;21.32;117.10;194;0
09/03/2025 04:45;09/03/2025 05:00;68;33;72;0;21.28;36.94;72;0
09/03/2025 05:00;09/03/2025 05:15;212;5;12;6;21.32;61.62;12;6
09/03/2025 05:15;09/03/2025 05:30;128;6;18;0;21.21;117.10;18;0
09/03/2025 05:30;09/03/2025 05:45;131;5;27;0;21.18;117.10;27;0
09/03/2025 05:45;09/03/2025 06:00;333;0;26;0;20.40;117.10;26;0
09/03/2025 06:00;09/03/2025 06:15;924;0;368;0;140.03;102.00;368;0
09/03/2025 06:15;09/03/2025 06:30;735;0;109;1;37.16;84.97;109;1
09/03/2025 06:30;09/03/2025 06:45;641;0;1;1;16.67;77.26;1;1
09/03/2025 06:45;09/03/2025 07:00;587;0;1;2;7.28;90.44;1;2
09/03/2025 07:00;09/03/2025 07:15;385;0;89;0;22.03;56.51;89;0
09/03/2025 07:15;09/03/2025 07:30;707;0;271;0;47.96;102.00;271;0
09/03/2025 07:30;09/03/2025 07:45;832;0;138;0;40.34;102.00;138;0
09/03/2025 07:45;09/03/2025 08:00;1119;0;36;0;23.60;102.00;36;0
09/03/2025 08:00;09/03/2025 08:15;301;5;2;4;14.90;95.68;2;4
09/03/2025 08:15;09/03/2025 08:30;687;0;201;1;21.77;72.47;201;1
09/03/2025 08:30;09/03/2025 08:45;1267;0;241;0;21.77;102.00;241;0
09/03/2025 08:45;09/03/2025 09:00;1323;0;61;0;21.76;102.00;61;0
09/03/2025 09:00;09/03/2025 09:15;368;4;173;0;21.77;75.00;173;0
09/03/2025 09:15;09/03/2025 09:30;644;0;411;0;18.94;75.00;411;0
09/03/2025 09:30;09/03/2025 09:45;753;0;272;0;18.69;76.00;272;0
09/03/2025 09:45;09/03/2025 10:00;1731;0;382;0;130.83;80.00;382;0
09/03/2025 10:00;09/03/2025 10:15;94;246;81;87;0.00;16.69;81;87
09/03/2025 10:15;09/03/2025 10:30;576;0;130;4;12.60;16.78;130;4
09/03/2025 10:30;09/03/2025 10:45;582;0;196;0;12.60;80.00;196;0
09/03/2025 10:45;09/03/2025 11:00;1026;0;112;0;11.33;70.00;112;0
09/03/2025 11:00;09/03/2025 11:15;78;359;22;29;7.30;11.94;22;29
09/03/2025 11:15;09/03/2025 11:30;826;0;577;0;113.82;66.00;577;0
09/03/2025 11:30;09/03/2025 11:45;846;0;773;0;93.24;66.00;773;0
09/03/2025 11:45;09/03/2025 12:00;1073;0;790;0;174.00;62.00;790;0
09/03/2025 12:00;09/03/2025 12:15;864;0;798;0;90.62;62.00;798;0
09/03/2025 12:15;09/03/2025 12:30;732;0;264;23;29.29;13.44;264;23
09/03/2025 12:30;09/03/2025 12:45;1314;0;652;0;333.80;62.00;652;0
09/03/2025 12:45;09/03/2025 13:00;1075;0;869;0;378.61;62.00;869;0
09/03/2025 13:00;09/03/2025 13:15;1903;0;852;0;519.95;60.00;852;0
09/03/2025 13:15;09/03/2025 13:30;1635;0;845;0;551.86;60.00;845;0
09/03/2025 13:30;09/03/2025 13:45;1428;0;798;0;658.50;60.00;798;0
09/03/2025 13:45;09/03/2025 14:00;709;0;508;0;35.78;60.00;508;0
09/03/2025 14:00;09/03/2025 14:15;1096;0;578;0;488.53;60.00;578;0
09/03/2025 14:15;09/03/2025 14:30;874;0;369;0;34.16;60.00;369;0
09/03/2025 14:30;09/03/2025 14:45;692;1;102;0;13.73;60.00;102;0
09/03/2025 14:45;09/03/2025 15:00;58;321;8;49;12.01;15.73;8;49
09/03/2025 15:00;09/03/2025 15:15;630;118;70;13;12.64;17.09;70;13
09/03/2025 15:15;09/03/2025 15:30;0;757;0;381;12.69;14.89;0;381
09/03/2025 15:30;09/03/2025 15:45;60;286;45;12;12.61;53.14;45;12
09/03/2025 15:45;09/03/2025 16:00;0;2049;0;249;5.00;24.50;0;249
09/03/2025 16:00;09/03/2025 16:15;32;273;4;33;12.99;83.15;4;33
09/03/2025 16:15;09/03/2025 16:30;277;4;174;0;14.73;114.70;174;0
09/03/2025 16:30;09/03/2025 16:45;395;0;298;0;14.73;114.70;298;0
09/03/2025 16:45;09/03/2025 17:00;574;0;320;0;14.73;114.70;320;0
09/03/2025 17:00;09/03/2025 17:15;1579;0;876;0;262.13;117.10;876;0
09/03/2025 17:15;09/03/2025 17:30;1348;0;797;0;238.39;117.20;797;0
09/03/2025 17:30;09/03/2025 17:45;931;0;414;18;202.29;70.07;414;18
09/03/2025 17:45;09/03/2025 18:00;1324;0;460;0;155.59;117.20;460;0
09/03/2025 18:00;09/03/2025 18:15;959;0;106;1;23.59;93.07;106;1
09/03/2025 18:15;09/03/2025 18:30;1235;0;575;0;340.31;127.50;575;0
09/03/2025 18:30;09/03/2025 18:45;641;0;509;66;120.60;109.70;509;66
09/03/2025 18:45;09/03/2025 19:00;225;1;59;23;24.91;84.19;59;23
09/03/2025 19:00;09/03/2025 19:15;0;852;11;288;23.74;111.45;11;288
09/03/2025 19:15;09/03/2025 19:30;0;737;3;198;24.91;111.76;3;198
09/03/2025 19:30;09/03/2025 19:45;0;612;2;43;19.80;118.42;2;43
09/03/2025 19:45;09/03/2025 20:00;0;694;0;339;22.50;115.78;0;339
09/03/2025 20:00;09/03/2025 20:15;0;359;0;181;6.38;98.07;0;181
09/03/2025 20:15;09/03/2025 20:30;0;752;0;410;6.38;93.28;0;410
09/03/2025 20:30;09/03/2025 20:45;127;133;60;237;36.83;79.02;60;237
09/03/2025 20:45;09/03/2025 21:00;150;11;50;0;40.72;120.33;50;0
09/03/2025 21:00;09/03/2025 21:15;463;0;202;0;99.33;114.70;202;0
09/03/2025 21:15;09/03/2025 21:30;285;32;0;19;0.00;113.57;0;19
09/03/2025 21:30;09/03/2025 21:45;313;4;26;20;81.87;76.22;26;20
09/03/2025 21:45;09/03/2025 22:00;180;105;154;1;93.31;113.45;154;1
09/03/2025 22:00;09/03/2025 22:15;36;200;1;53;39.89;112.58;1;53
09/03/2025 22:15;09/03/2025 22:30;0;505;0;369;4.85;105.81;0;369
09/03/2025 22:30;09/03/2025 22:45;0;575;0;562;4.85;58.31;0;562
09/03/2025 22:45;09/03/2025 23:00;0;806;0;653;4.85;-48.12;0;653
09/03/2025 23:00;09/03/2025 23:15;6;138;44;231;84.45;52.98;44;231
09/03/2025 23:15;09/03/2025 23:30;0;448;0;131;0.00;113.82;0;131
09/03/2025 23:30;09/03/2025 23:45;44;43;1;92;29.15;110.54;1;92
09/03/2025 23:45;10/03/2025 00:00;2;392;0;161;0.00;113.70;0;161
10/03/2025 00:00;10/03/2025 00:15;57;43;23;90;67.35;99.60;23;90
10/03/2025 00:15;10/03/2025 00:30;8;179;2;72;34.01;110.51;2;72
10/03/2025 00:30;10/03/2025 00:45;467;6;293;37;161.29;64.11;293;37
10/03/2025 00:45;10/03/2025 01:00;2;407;8;254;0.00;107.42;8;254
10/03/2025 01:00;10/03/2025 01:15;0;179;0;182;44.72;110.75;0;182
10/03/2025 01:15;10/03/2025 01:30;0;617;0;436;44.72;44.18;0;436
10/03/2025 01:30;10/03/2025 01:45;0;301;0;284;44.72;78.14;0;284
10/03/2025 01:45;10/03/2025 02:00;0;668;0;568;44.72;25.28;0;568
10/03/2025 02:00;10/03/2025 02:15;0;414;0;426;44.72;70.00;0;426
10/03/2025 02:15;10/03/2025 02:30;0;1051;0;603;44.72;-166.20;0;603
10/03/2025 02:30;10/03/2025 02:45;0;954;0;686;44.72;-184.57;0;686
10/03/2025 02:45;10/03/2025 03:00;0;1300;0;605;42.30;-200.00;0;605
10/03/2025 03:00;10/03/2025 03:15;6;223;0;296;42.30;7.52;0;296
10/03/2025 03:15;10/03/2025 03:30;94;54;12;102;31.28;91.24;12;102
10/03/2025 03:30;10/03/2025 03:45;577;0;266;0;91.75;114.70;266;0
10/03/2025 03:45;10/03/2025 04:00;499;0;342;0;87.20;114.70;342;0
10/03/2025 04:00;10/03/2025 04:15;1030;0;507;0;178.49;114.70;507;0
10/03/2025 04:15;10/03/2025 04:30;1012;0;663;0;186.93;117.10;663;0
10/03/2025 04:30;10/03/2025 04:45;1034;0;708;0;1943.67;117.10;708;0
10/03/2025 04:45;10/03/2025 05:00;1293;0;579;0;431.36;117.10;579;0
10/03/2025 05:00;10/03/2025 05:15;430;0;111;28;48.77;100.09;111;28
10/03/2025 05:15;10/03/2025 05:30;751;0;196;0;219.09;114.60;196;0
10/03/2025 05:30;10/03/2025 05:45;771;0;470;0;258.02;114.60;470;0
10/03/2025 05:45;10/03/2025 06:00;559;2;307;0;136.41;114.60;307;0
10/03/2025 06:00;10/03/2025 06:15;3;667;5;166;16.25;100.33;5;166
10/03/2025 06:15;10/03/2025 06:30;0;629;16;1;32.19;106.77;16;1
10/03/2025 06:30;10/03/2025 06:45;0;786;0;257;34.19;109.89;0;257
10/03/2025 06:45;10/03/2025 07:00;12;227;0;148;0.00;112.32;0;148
10/03/2025 07:00;10/03/2025 07:15;24;341;0;130;0.85;112.53;0;130
10/03/2025 07:15;10/03/2025 07:30;0;768;2;186;37.46;109.32;2;186
10/03/2025 07:30;10/03/2025 07:45;0;520;0;208;0.00;110.51;0;208
10/03/2025 07:45;10/03/2025 08:00;0;572;0;300;6.15;113.70;0;300
10/03/2025 08:00;10/03/2025 08:15;168;82;51;25;75.75;104.31;51;25
10/03/2025 08:15;10/03/2025 08:30;39;164;5;45;10.52;110.02;5;45
10/03/2025 08:30;10/03/2025 08:45;0;1003;0;540;6.50;60.47;0;540
10/03/2025 08:45;10/03/2025 09:00;0;929;0;763;6.50;66.48;0;763
10/03/2025 09:00;10/03/2025 09:15;0;501;10;310;18.40;73.98;10;310
10/03/2025 09:15;10/03/2025 09:30;349;32;77;47;73.27;105.32;77;47
10/03/2025 09:30;10/03/2025 09:45;0;738;1;176;0.00;-61.95;1;176
10/03/2025 09:45;10/03/2025 10:00;0;413;0;498;4.75;52.96;0;498
10/03/2025 10:00;10/03/2025 10:15;255;5;0;40;16.28;110.58;0;40
10/03/2025 10:15;10/03/2025 10:30;28;118;0;57;4.15;113.89;0;57
10/03/2025 10:30;10/03/2025 10:45;0;245;0;196;4.15;110.04;0;196
10/03/2025 10:45;10/03/2025 11:00;8;159;0;118;4.15;114.47;0;118
10/03/2025 11:00;10/03/2025 11:15;0;731;0;557;3.90;-41.62;0;557
10/03/2025 11:15;10/03/2025 11:30;0;929;0;830;3.90;-78.03;0;830
10/03/2025 11:30;10/03/2025 11:45;0;754;0;644;3.90;40.73;0;644
10/03/2025 11:45;10/03/2025 12:00;0;457;0;245;3.90;107.02;0;245
10/03/2025 12:00;10/03/2025 12:15;0;714;0;520;0.00;53.73;0;520
10/03/2025 12:15;10/03/2025 12:30;0;991;0;331;3.80;95.94;0;331
10/03/2025 12:30;10/03/2025 12:45;0;604;9;118;32.35;86.81;9;118
10/03/2025 12:45;10/03/2025 13:00;0;1052;0;104;3.80;107.77;0;104
10/03/2025 13:00;10/03/2025 13:15;0;830;6;139;33.52;95.85;6;139
10/03/2025 13:15;10/03/2025 13:30;134;1;87;0;33.52;114.70;87;0
10/03/2025 13:30;10/03/2025 13:45;577;0;282;0;84.29;114.70;282;0
10/03/2025 13:45;10/03/2025 14:00;568;0;376;0;93.12;114.70;376;0
10/03/2025 14:00;10/03/2025 14:15;1071;0;644;0;460.42;114.70;644;0
10/03/2025 14:15;10/03/2025 14:30;1310;0;676;0;549.23;114.70;676;0
10/03/2025 14:30;10/03/2025 14:45;992;0;625;0;470.85;114.70;625;0
10/03/2025 14:45;10/03/2025 15:00;803;0;584;0;421.30;114.70;584;0
10/03/2025 15:00;10/03/2025 15:15;259;0;172;14;73.61;87.45;172;14
10/03/2025 15:15;10/03/2025 15:30;116;18;38;0;39.38;114.70;38;0
10/03/2025 15:30;10/03/2025 15:45;148;6;19;0;39.18;81.63;19;0
10/03/2025 15:45;10/03/2025 16:00;219;5;79;0;39.31;114.70;79;0
10/03/2025 16:00;10/03/2025 16:15;0;464;0;337;0.00;67.18;0;337
10/03/2025 16:15;10/03/2025 16:30;0;321;0;257;36.47;104.23;0;257
10/03/2025 16:30;10/03/2025 16:45;0;486;0;438;36.47;88.93;0;438
10/03/2025 16:45;10/03/2025 17:00;9;228;9;248;35.08;84.18;9;248
10/03/2025 17:00;10/03/2025 17:15;204;11;54;0;35.08;117.10;54;0
10/03/2025 17:15;10/03/2025 17:30;34;49;16;18;19.54;110.39;16;18
10/03/2025 17:30;10/03/2025 17:45;1;549;1;27;16.13;114.19;1;27
10/03/2025 17:45;10/03/2025 18:00;0;1386;0;551;35.08;-180.77;0;551
10/03/2025 18:00;10/03/2025 18:15;0;1726;0;1192;5.89;-238.60;0;1192
10/03/2025 18:15;10/03/2025 18:30;0;947;31;735;113.70;-12.55;31;735
10/03/2025 18:30;10/03/2025 18:45;1;303;125;19;84.29;114.97;125;19
10/03/2025 18:45;10/03/2025 19:00;446;1;43;1;56.05;90.82;43;1
10/03/2025 19:00;10/03/2025 19:15;29;130;8;45;27.47;114.81;8;45
10/03/2025 19:15;10/03/2025 19:30;17;106;0;45;0.00;115.09;0;45
10/03/2025 19:30;10/03/2025 19:45;0;803;0;397;0.00;92.60;0;397
10/03/2025 19:45;10/03/2025 20:00;0;1159;0;996;7.60;28.69;0;996
10/03/2025 20:00;10/03/2025 20:15;67;211;175;278;98.19;-15.57;175;278
10/03/2025 20:15;10/03/2025 20:30;88;123;12;70;0.00;114.03;12;70
10/03/2025 20:30;10/03/2025 20:45;0;488;0;312;6.58;108.67;0;312
10/03/2025 20:45;10/03/2025 21:00;0;1139;0;854;6.58;-134.96;0;854
10/03/2025 21:00;10/03/2025 21:15;0;1497;0;1264;5.50;-129.60;0;1264
10/03/2025 21:15;10/03/2025 21:30;246;99;146;186;82.39;0.00;146;186
10/03/2025 21:30;10/03/2025 21:45;543;0;80;10;78.59;64.33;80;10
10/03/2025 21:45;10/03/2025 22:00;171;169;0;34;0.00;99.94;0;34
10/03/2025 22:00;10/03/2025 22:15;3;452;0;296;0.00;68.22;0;296
10/03/2025 22:15;10/03/2025 22:30;0;589;0;638;0.00;62.21;0;638
10/03/2025 22:30;10/03/2025 22:45;227;18;59;63;86.79;34.10;59;63
10/03/2025 22:45;10/03/2025 23:00;292;16;6;13;46.26;110.93;6;13
10/03/2025 23:00;10/03/2025 23:15;13;368;0;55;4.60;114.41;0;55
10/03/2025 23:15;10/03/2025 23:30;0;713;0;448;4.60;-53.32;0;448
10/03/2025 23:30;10/03/2025 23:45;24;78;32;204;89.78;71.64;32;204
10/03/2025 23:45;11/03/2025 00:00;6;203;1;111;0.00;103.49;1;111
11/03/2025 00:00;11/03/2025 00:15;742;4;80;64;83.97;82.85;80;64
11/03/2025 00:15;11/03/2025 00:30;375;4;0;19;83.10;114.82;0;19
11/03/2025 00:30;11/03/2025 00:45;587;1;13;3;78.70;88.66;13;3
11/03/2025 00:45;11/03/2025 01:00;246;0;37;0;85.58;91.79;37;0
11/03/2025 01:00;11/03/2025 01:15;772;0;442;0;112.26;134.80;442;0
11/03/2025 01:15;11/03/2025 01:30;371;0;210;0;88.48;114.60;210;0
11/03/2025 01:30;11/03/2025 01:45;537;0;178;1;91.60;57.82;178;1
11/03/2025 01:45;11/03/2025 02:00;182;2;28;15;46.46;113.46;28;15
11/03/2025 02:00;11/03/2025 02:15;587;0;189;1;104.24;53.13;189;1
11/03/2025 02:15;11/03/2025 02:30;195;33;28;49;0.00;114.60;28;49
11/03/2025 02:30;11/03/2025 02:45;369;1;4;14;77.03;112.36;4;14
11/03/2025 02:45;11/03/2025 03:00;143;37;0;13;40.61;114.72;0;13
11/03/2025 03:00;11/03/2025 03:15;332;11;3;19;81.17;111.57;3;19
11/03/2025 03:15;11/03/2025 03:30;491;0;29;0;96.23;73.98;29;0
11/03/2025 03:30;11/03/2025 03:45;546;0;130;0;86.67;114.60;130;0
11/03/2025 03:45;11/03/2025 04:00;428;0;94;5;86.04;114.70;94;5
11/03/2025 04:00;11/03/2025 04:15;346;0;10;3;69.27;113.32;10;3
11/03/2025 04:15;11/03/2025 04:30;217;1;1;5;19.48;111.92;1;5
11/03/2025 04:30;11/03/2025 04:45;304;2;29;0;80.20;0.00;29;0
11/03/2025 04:45;11/03/2025 05:00;0;254;3;82;25.11;97.65;3;82
11/03/2025 05:00;11/03/2025 05:15;341;3;22;72;83.13;89.66;22;72
11/03/2025 05:15;11/03/2025 05:30;86;147;25;73;67.49;89.57;25;73
11/03/2025 05:30;11/03/2025 05:45;87;52;27;130;93.41;88.43;27;130
11/03/2025 05:45;11/03/2025 06:00;457;0;166;0;81.45;114.70;166;0
11/03/2025 06:00;11/03/2025 06:15;317;18;63;45;38.79;84.18;63;45
11/03/2025 06:15;11/03/2025 06:30;4;149;7;97;22.01;115.06;7;97
11/03/2025 06:30;11/03/2025 06:45;0;305;0;231;37.34;122.81;0;231
11/03/2025 06:45;11/03/2025 07:00;153;47;17;98;37.34;115.08;17;98
11/03/2025 07:00;11/03/2025 07:15;137;205;7;83;36.14;115.31;7;83
11/03/2025 07:15;11/03/2025 07:30;0;515;0;278;5.73;113.52;0;278
11/03/2025 07:30;11/03/2025 07:45;6;144;0;185;5.73;115.28;0;185
11/03/2025 07:45;11/03/2025 08:00;0;740;0;496;5.73;-109.86;0;496
11/03/2025 08:00;11/03/2025 08:15;0;301;50;315;86.71;55.40;50;315
11/03/2025 08:15;11/03/2025 08:30;0;357;8;9;7.19;122.00;8;9
11/03/2025 08:30;11/03/2025 08:45;0;319;1;24;14.99;119.61;1;24
11/03/2025 08:45;11/03/2025 09:00;0;638;0;413;6.35;93.97;0;413
11/03/2025 09:00;11/03/2025 09:15;33;96;72;164;84.08;54.76;72;164
