block_id,block_start,block_end,block_duration_h,capacity_price_EUR_per_MW_h,missing_capacity_price_flag,price_inconsistency_flag,number_of_timesteps,opportunity_cost_EUR_per_MW_h,activation_expected,capacity_profitable,activation_profitable,technically_feasible,bid_eligible,activation_steps,price_fail_steps,missing_price_steps,min_price_margin_EUR_per_MWh,peak_activation_MW,technical_capacity_MW,compliant_capacity_MW,bid_increment_MW,reserved_capacity_MW,capacity_revenue_EUR,charge_headroom_MW,storage_headroom_MW,activated_energy_MWh,activation_cost_EUR
2025-12-08_16:00_20:00,2025-12-08 16:00:00+01:00,2025-12-08 20:00:00+01:00,4.0,0.86,False,False,16,0.0,True,True,False,True,False,15,15,0,-131.84764705882353,224.748,15.13131852829518,15.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-08_20:00_00:00,2025-12-08 20:00:00+01:00,2025-12-09 00:00:00+01:00,4.0,3.83,False,False,16,0.0,True,True,False,True,False,11,11,0,-102.59764705882353,188.256,15.13131852829518,15.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_00:00_04:00,2025-12-09 00:00:00+01:00,2025-12-09 04:00:00+01:00,4.0,16.85,False,False,16,0.0,True,True,False,True,False,11,11,2,-94.69764705882355,118.832,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_04:00_08:00,2025-12-09 04:00:00+01:00,2025-12-09 08:00:00+01:00,4.0,10.28,False,False,16,0.0,True,True,False,True,False,7,7,0,-110.38764705882355,92.872,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_08:00_12:00,2025-12-09 08:00:00+01:00,2025-12-09 12:00:00+01:00,4.0,3.31,False,False,16,0.0,True,True,False,True,False,16,16,0,-93.55764705882353,258.68,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_12:00_16:00,2025-12-09 12:00:00+01:00,2025-12-09 16:00:00+01:00,4.0,2.44,False,False,16,0.0,True,True,False,True,False,8,8,0,-100.84764705882353,37.696,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_16:00_20:00,2025-12-09 16:00:00+01:00,2025-12-09 20:00:00+01:00,4.0,0.65,False,False,16,0.0,True,True,False,True,False,16,16,0,-202.74764705882353,463.776,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-09_20:00_00:00,2025-12-09 20:00:00+01:00,2025-12-10 00:00:00+01:00,4.0,4.25,False,False,16,0.0,True,True,False,True,False,13,7,0,-69.53764705882355,265.016,16.0,16.0,1.0,0.0,0.0,16.0,307.9478608852632,24.0,-552.9200000000001
2025-12-10_00:00_04:00,2025-12-10 00:00:00+01:00,2025-12-10 04:00:00+01:00,4.0,21.02,False,False,16,0.0,True,True,False,True,False,12,7,0,-70.21764705882353,278.128,16.0,16.0,1.0,0.0,0.0,16.0,305.8594243989474,20.0,-329.64
2025-12-10_04:00_08:00,2025-12-10 04:00:00+01:00,2025-12-10 08:00:00+01:00,4.0,16.75,False,False,16,0.0,True,True,False,True,False,9,9,0,-101.14764705882354,38.54,16.0,16.0,1.0,0.0,0.0,16.0,311.5525123429695,0.0,0.0
2025-12-10_08:00_12:00,2025-12-10 08:00:00+01:00,2025-12-10 12:00:00+01:00,4.0,18.8,False,False,16,0.0,True,True,False,True,False,6,6,1,-112.45764705882354,4.068,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-10_12:00_16:00,2025-12-10 12:00:00+01:00,2025-12-10 16:00:00+01:00,4.0,17.74,False,False,16,0.0,True,True,False,True,False,9,9,0,-110.36764705882354,30.844,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-10_16:00_20:00,2025-12-10 16:00:00+01:00,2025-12-10 20:00:00+01:00,4.0,2.87,False,False,16,0.0,True,True,False,True,False,13,13,0,-118.90764705882353,81.76,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-10_20:00_00:00,2025-12-10 20:00:00+01:00,2025-12-11 00:00:00+01:00,4.0,3.25,False,False,16,0.0,True,True,False,True,False,13,13,0,-85.90764705882353,204.136,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_00:00_04:00,2025-12-11 00:00:00+01:00,2025-12-11 04:00:00+01:00,4.0,13.4,False,False,16,0.0,True,True,False,True,False,13,13,0,-77.06764705882352,597.084,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_04:00_08:00,2025-12-11 04:00:00+01:00,2025-12-11 08:00:00+01:00,4.0,9.1,False,False,16,0.0,True,True,False,True,False,13,13,0,-88.82764705882354,145.28,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_08:00_12:00,2025-12-11 08:00:00+01:00,2025-12-11 12:00:00+01:00,4.0,6.72,False,False,16,0.0,True,True,False,True,False,16,12,0,-82.11764705882354,448.232,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_12:00_16:00,2025-12-11 12:00:00+01:00,2025-12-11 16:00:00+01:00,4.0,6.0,False,False,16,0.0,True,True,False,True,False,15,15,0,-105.49764705882353,259.808,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_16:00_20:00,2025-12-11 16:00:00+01:00,2025-12-11 20:00:00+01:00,4.0,1.06,False,False,16,0.0,True,True,False,True,False,14,14,0,-118.31764705882352,15.204,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-11_20:00_00:00,2025-12-11 20:00:00+01:00,2025-12-12 00:00:00+01:00,4.0,2.21,False,False,16,0.0,True,True,False,True,False,6,6,0,-157.17764705882354,12.388,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_00:00_04:00,2025-12-12 00:00:00+01:00,2025-12-12 04:00:00+01:00,4.0,8.49,False,False,16,0.0,True,True,False,True,False,8,8,0,-103.51764705882354,23.192,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_04:00_08:00,2025-12-12 04:00:00+01:00,2025-12-12 08:00:00+01:00,4.0,5.66,False,False,16,0.0,True,True,False,True,False,11,11,1,-116.41764705882355,33.348,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_08:00_12:00,2025-12-12 08:00:00+01:00,2025-12-12 12:00:00+01:00,4.0,3.9,False,False,16,0.0,True,True,False,True,False,8,8,0,-142.69764705882352,7.864,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_12:00_16:00,2025-12-12 12:00:00+01:00,2025-12-12 16:00:00+01:00,4.0,3.1,False,False,16,0.0,True,True,False,True,False,11,11,1,-144.51764705882354,23.004,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_16:00_20:00,2025-12-12 16:00:00+01:00,2025-12-12 20:00:00+01:00,4.0,0.68,False,False,16,0.0,True,True,False,True,False,16,16,1,-129.35764705882355,21.376,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-12_20:00_00:00,2025-12-12 20:00:00+01:00,2025-12-13 00:00:00+01:00,4.0,1.56,False,False,16,0.0,True,True,False,True,False,13,13,0,-108.11764705882354,103.48,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_00:00_04:00,2025-12-13 00:00:00+01:00,2025-12-13 04:00:00+01:00,4.0,5.62,False,False,16,0.0,True,True,False,True,False,11,11,0,-93.50764705882355,55.596,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_04:00_08:00,2025-12-13 04:00:00+01:00,2025-12-13 08:00:00+01:00,4.0,4.45,False,False,16,0.0,True,True,False,True,False,14,14,1,-116.93764705882353,45.044,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_08:00_12:00,2025-12-13 08:00:00+01:00,2025-12-13 12:00:00+01:00,4.0,3.53,False,False,16,0.0,True,True,False,True,False,12,12,1,-102.75764705882355,17.604,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_12:00_16:00,2025-12-13 12:00:00+01:00,2025-12-13 16:00:00+01:00,4.0,2.64,False,False,16,0.0,True,True,False,True,False,7,7,0,-135.77764705882353,7.024,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_16:00_20:00,2025-12-13 16:00:00+01:00,2025-12-13 20:00:00+01:00,4.0,0.61,False,False,16,0.0,True,True,False,True,False,15,15,0,-139.57764705882354,88.584,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-13_20:00_00:00,2025-12-13 20:00:00+01:00,2025-12-14 00:00:00+01:00,4.0,1.84,False,False,16,0.0,True,True,False,True,False,15,15,0,-102.46764705882353,50.188,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_00:00_04:00,2025-12-14 00:00:00+01:00,2025-12-14 04:00:00+01:00,4.0,5.0,False,False,16,0.0,True,True,False,True,False,16,16,0,-97.70764705882354,39.52,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_04:00_08:00,2025-12-14 04:00:00+01:00,2025-12-14 08:00:00+01:00,4.0,4.36,False,False,16,0.0,True,True,False,True,False,13,13,0,-101.03764705882355,23.536,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_08:00_12:00,2025-12-14 08:00:00+01:00,2025-12-14 12:00:00+01:00,4.0,3.52,False,False,16,0.0,True,True,False,True,False,11,11,0,-85.44764705882355,78.516,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_12:00_16:00,2025-12-14 12:00:00+01:00,2025-12-14 16:00:00+01:00,4.0,2.67,False,False,16,0.0,True,True,False,True,False,9,9,0,-134.77764705882353,91.364,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_16:00_20:00,2025-12-14 16:00:00+01:00,2025-12-14 20:00:00+01:00,4.0,0.69,False,False,16,0.0,True,True,False,True,False,10,10,0,-101.09764705882353,11.808,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-14_20:00_00:00,2025-12-14 20:00:00+01:00,2025-12-15 00:00:00+01:00,4.0,2.86,False,False,16,0.0,True,True,False,True,False,14,14,0,-94.03764705882355,74.196,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_00:00_04:00,2025-12-15 00:00:00+01:00,2025-12-15 04:00:00+01:00,4.0,8.32,False,False,16,0.0,True,True,False,True,False,10,10,1,-108.22764705882355,35.612,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_04:00_08:00,2025-12-15 04:00:00+01:00,2025-12-15 08:00:00+01:00,4.0,7.41,False,False,16,0.0,True,True,False,True,False,5,5,1,-100.10764705882355,1.852,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_08:00_12:00,2025-12-15 08:00:00+01:00,2025-12-15 12:00:00+01:00,4.0,3.31,False,False,16,0.0,True,True,False,True,False,11,11,0,-100.14764705882354,26.328,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_12:00_16:00,2025-12-15 12:00:00+01:00,2025-12-15 16:00:00+01:00,4.0,3.88,False,False,16,0.0,True,True,False,True,False,1,1,0,-83.77764705882353,0.464,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_16:00_20:00,2025-12-15 16:00:00+01:00,2025-12-15 20:00:00+01:00,4.0,0.59,False,False,16,0.0,True,True,False,True,False,16,16,0,-102.87764705882353,331.38,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-15_20:00_00:00,2025-12-15 20:00:00+01:00,2025-12-16 00:00:00+01:00,4.0,2.09,False,False,16,0.0,True,True,False,True,False,15,15,0,-105.19764705882355,265.568,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_00:00_04:00,2025-12-16 00:00:00+01:00,2025-12-16 04:00:00+01:00,4.0,6.52,False,False,16,0.0,True,True,False,True,False,16,16,0,-101.32764705882354,19.504,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_04:00_08:00,2025-12-16 04:00:00+01:00,2025-12-16 08:00:00+01:00,4.0,4.6,False,False,16,0.0,True,True,False,True,False,8,8,0,-125.26764705882354,156.592,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_08:00_12:00,2025-12-16 08:00:00+01:00,2025-12-16 12:00:00+01:00,4.0,2.65,False,False,16,0.0,True,True,False,True,False,9,9,3,-132.88764705882352,35.992,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_12:00_16:00,2025-12-16 12:00:00+01:00,2025-12-16 16:00:00+01:00,4.0,2.36,False,False,16,0.0,True,True,False,True,False,12,12,1,-117.76764705882354,67.092,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_16:00_20:00,2025-12-16 16:00:00+01:00,2025-12-16 20:00:00+01:00,4.0,0.48,False,False,16,0.0,True,True,False,True,False,12,12,1,-120.82764705882354,7.456,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-16_20:00_00:00,2025-12-16 20:00:00+01:00,2025-12-17 00:00:00+01:00,4.0,1.4,False,False,16,0.0,True,True,False,True,False,11,11,0,-105.71764705882353,16.552,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_00:00_04:00,2025-12-17 00:00:00+01:00,2025-12-17 04:00:00+01:00,4.0,4.87,False,False,16,0.0,True,True,False,True,False,16,16,0,-113.85764705882355,8.508,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_04:00_08:00,2025-12-17 04:00:00+01:00,2025-12-17 08:00:00+01:00,4.0,3.55,False,False,16,0.0,True,True,False,True,False,14,14,0,-133.12764705882353,6.972,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_08:00_12:00,2025-12-17 08:00:00+01:00,2025-12-17 12:00:00+01:00,4.0,2.06,False,False,16,0.0,True,True,False,True,False,14,14,0,-126.18764705882353,11.256,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_12:00_16:00,2025-12-17 12:00:00+01:00,2025-12-17 16:00:00+01:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,8,8,0,-121.58764705882353,2.292,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_16:00_20:00,2025-12-17 16:00:00+01:00,2025-12-17 20:00:00+01:00,4.0,0.47,False,False,16,0.0,True,True,False,True,False,16,16,0,-112.57764705882354,326.392,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-17_20:00_00:00,2025-12-17 20:00:00+01:00,2025-12-18 00:00:00+01:00,4.0,1.72,False,False,16,0.0,True,True,False,True,False,16,16,0,-107.62764705882353,21.736,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-18_00:00_04:00,2025-12-18 00:00:00+01:00,2025-12-18 04:00:00+01:00,4.0,4.97,False,False,16,0.0,True,True,False,True,False,11,11,1,-82.75764705882355,38.164,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-18_04:00_08:00,2025-12-18 04:00:00+01:00,2025-12-18 08:00:00+01:00,4.0,3.93,False,False,16,0.0,True,True,False,True,False,11,11,0,-110.68764705882353,120.604,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-18_08:00_12:00,2025-12-18 08:00:00+01:00,2025-12-18 12:00:00+01:00,4.0,2.63,False,False,16,0.0,True,True,False,True,False,16,14,0,-111.07764705882354,468.2,16.0,16.0,1.0,0.0,0.0,16.0,335.1926315789474,4.0,-20.08
2025-12-18_12:00_16:00,2025-12-18 12:00:00+01:00,2025-12-18 16:00:00+01:00,4.0,2.37,False,False,16,0.0,True,True,False,True,False,11,11,0,-112.42764705882354,119.764,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-18_16:00_20:00,2025-12-18 16:00:00+01:00,2025-12-18 20:00:00+01:00,4.0,0.58,False,False,16,0.0,True,True,False,True,False,16,10,0,-43.547647058823536,276.276,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-18_20:00_00:00,2025-12-18 20:00:00+01:00,2025-12-19 00:00:00+01:00,4.0,17.45,False,False,16,0.0,True,True,False,True,False,16,10,0,-81.95764705882354,132.152,16.0,16.0,1.0,0.0,0.0,16.0,295.55251234296946,24.0,-1237.52
2025-12-19_00:00_04:00,2025-12-19 00:00:00+01:00,2025-12-19 04:00:00+01:00,4.0,43.66,False,False,16,0.0,True,True,False,True,False,16,9,0,-50.45764705882353,126.812,16.0,16.0,1.0,0.0,0.0,16.0,290.4766799290271,28.0,-463.32
2025-12-19_04:00_08:00,2025-12-19 04:00:00+01:00,2025-12-19 08:00:00+01:00,4.0,31.68,False,False,16,0.0,True,True,False,True,False,11,11,0,-110.56764705882352,46.2,16.0,16.0,1.0,0.0,0.0,16.0,297.2923346870386,0.0,0.0
2025-12-19_08:00_12:00,2025-12-19 08:00:00+01:00,2025-12-19 12:00:00+01:00,4.0,2.25,False,False,16,0.0,True,True,False,True,False,16,16,0,-105.19764705882355,59.868,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-19_12:00_16:00,2025-12-19 12:00:00+01:00,2025-12-19 16:00:00+01:00,4.0,2.17,False,False,16,0.0,True,True,False,True,False,10,10,0,-112.05764705882353,12.728,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-19_16:00_20:00,2025-12-19 16:00:00+01:00,2025-12-19 20:00:00+01:00,4.0,0.47,False,False,16,0.0,True,True,False,True,False,15,15,0,-117.04764705882354,50.576,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-19_20:00_00:00,2025-12-19 20:00:00+01:00,2025-12-20 00:00:00+01:00,4.0,4.78,False,False,16,0.0,True,True,False,True,False,4,4,1,-100.42764705882354,3.412,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_00:00_04:00,2025-12-20 00:00:00+01:00,2025-12-20 04:00:00+01:00,4.0,12.97,False,False,16,0.0,True,True,False,True,False,9,9,0,-105.60764705882355,15.184,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_04:00_08:00,2025-12-20 04:00:00+01:00,2025-12-20 08:00:00+01:00,4.0,9.21,False,False,16,0.0,True,True,False,True,False,5,5,1,-113.72764705882355,0.372,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_08:00_12:00,2025-12-20 08:00:00+01:00,2025-12-20 12:00:00+01:00,4.0,1.87,False,False,16,0.0,True,True,False,True,False,12,12,1,-125.62764705882353,30.024,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_12:00_16:00,2025-12-20 12:00:00+01:00,2025-12-20 16:00:00+01:00,4.0,1.8,False,False,16,0.0,True,True,False,True,False,2,2,1,-130.54764705882354,0.072,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_16:00_20:00,2025-12-20 16:00:00+01:00,2025-12-20 20:00:00+01:00,4.0,0.47,False,False,16,0.0,True,True,False,True,False,10,10,2,-106.77764705882353,46.86,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-20_20:00_00:00,2025-12-20 20:00:00+01:00,2025-12-21 00:00:00+01:00,4.0,2.6,False,False,16,0.0,True,True,False,True,False,6,6,0,-104.48764705882354,18.396,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_00:00_04:00,2025-12-21 00:00:00+01:00,2025-12-21 04:00:00+01:00,4.0,6.66,False,False,16,0.0,True,True,False,True,False,15,15,1,-103.84764705882353,75.08,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_04:00_08:00,2025-12-21 04:00:00+01:00,2025-12-21 08:00:00+01:00,4.0,4.82,False,False,16,0.0,True,True,False,True,False,12,12,0,-108.76764705882354,56.656,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_08:00_12:00,2025-12-21 08:00:00+01:00,2025-12-21 12:00:00+01:00,4.0,2.1,False,False,16,0.0,True,True,False,True,False,15,15,0,-95.63764705882355,145.184,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_12:00_16:00,2025-12-21 12:00:00+01:00,2025-12-21 16:00:00+01:00,4.0,2.07,False,False,16,0.0,True,True,False,True,False,8,8,0,-102.16764705882355,63.896,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_16:00_20:00,2025-12-21 16:00:00+01:00,2025-12-21 20:00:00+01:00,4.0,0.69,False,False,16,0.0,True,True,False,True,False,16,16,0,-101.35764705882355,203.788,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-21_20:00_00:00,2025-12-21 20:00:00+01:00,2025-12-22 00:00:00+01:00,4.0,4.34,False,False,16,0.0,True,True,False,True,False,11,11,0,-95.04764705882354,193.78,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-22_00:00_04:00,2025-12-22 00:00:00+01:00,2025-12-22 04:00:00+01:00,4.0,12.56,False,False,16,0.0,True,True,False,True,False,12,10,0,-75.56764705882352,225.872,16.0,16.0,1.0,0.0,0.0,16.0,316.1766536842105,8.0,-132.48
2025-12-22_04:00_08:00,2025-12-22 04:00:00+01:00,2025-12-22 08:00:00+01:00,4.0,12.79,False,False,16,0.0,True,True,False,True,False,12,7,0,-93.20764705882354,693.62,16.0,16.0,1.0,0.0,0.0,16.0,304.6949427619169,20.0,-1832.32
2025-12-22_08:00_12:00,2025-12-22 08:00:00+01:00,2025-12-22 12:00:00+01:00,4.0,1.75,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-22_12:00_16:00,2025-12-22 12:00:00+01:00,2025-12-22 16:00:00+01:00,4.0,1.66,False,False,16,0.0,True,True,False,True,False,8,8,0,-125.77764705882353,92.32,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-22_16:00_20:00,2025-12-22 16:00:00+01:00,2025-12-22 20:00:00+01:00,4.0,0.56,False,False,16,0.0,True,True,False,True,False,13,13,0,-110.28764705882355,109.224,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-22_20:00_00:00,2025-12-22 20:00:00+01:00,2025-12-23 00:00:00+01:00,4.0,2.21,False,False,16,0.0,True,True,False,True,False,15,15,0,-96.06764705882352,171.392,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-23_00:00_04:00,2025-12-23 00:00:00+01:00,2025-12-23 04:00:00+01:00,4.0,6.85,False,False,16,0.0,True,True,False,True,False,13,11,1,-58.63764705882354,448.924,16.0,16.0,1.0,0.0,0.0,16.0,316.1766536842105,8.0,-318.2
2025-12-23_04:00_08:00,2025-12-23 04:00:00+01:00,2025-12-23 08:00:00+01:00,4.0,6.07,False,False,16,0.0,True,True,False,True,False,13,7,0,-101.78764705882355,324.896,16.0,16.0,1.0,0.0,0.0,16.0,289.78805483297776,24.0,-1143.76
2025-12-23_08:00_12:00,2025-12-23 08:00:00+01:00,2025-12-23 12:00:00+01:00,4.0,1.6,False,False,16,0.0,True,True,False,True,False,6,6,2,-133.65764705882353,3.928,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-23_12:00_16:00,2025-12-23 12:00:00+01:00,2025-12-23 16:00:00+01:00,4.0,2.1,False,False,16,0.0,True,True,False,True,False,11,11,1,-160.52764705882353,112.364,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-23_16:00_20:00,2025-12-23 16:00:00+01:00,2025-12-23 20:00:00+01:00,4.0,0.87,False,False,16,0.0,True,True,False,True,False,10,10,0,-136.84764705882353,85.332,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-23_20:00_00:00,2025-12-23 20:00:00+01:00,2025-12-24 00:00:00+01:00,4.0,2.4,False,False,16,0.0,True,True,False,True,False,15,15,0,-87.57764705882354,185.532,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_00:00_04:00,2025-12-24 00:00:00+01:00,2025-12-24 04:00:00+01:00,4.0,12.0,False,False,16,0.0,True,True,False,True,False,12,12,0,-69.13764705882355,340.428,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_04:00_08:00,2025-12-24 04:00:00+01:00,2025-12-24 08:00:00+01:00,4.0,9.85,False,False,16,0.0,True,True,False,True,False,5,5,0,-74.77764705882353,70.676,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_08:00_12:00,2025-12-24 08:00:00+01:00,2025-12-24 12:00:00+01:00,4.0,3.12,False,False,16,0.0,True,True,False,True,False,10,10,0,-97.98764705882354,270.748,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_12:00_16:00,2025-12-24 12:00:00+01:00,2025-12-24 16:00:00+01:00,4.0,4.24,False,False,16,0.0,True,True,False,True,False,5,5,0,-102.32764705882354,40.304,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_16:00_20:00,2025-12-24 16:00:00+01:00,2025-12-24 20:00:00+01:00,4.0,2.22,False,False,16,0.0,True,True,False,True,False,12,12,1,-119.00764705882355,190.752,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-24_20:00_00:00,2025-12-24 20:00:00+01:00,2025-12-25 00:00:00+01:00,4.0,3.1,False,False,16,0.0,True,True,False,True,False,2,2,0,-27.63764705882354,31.716,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-25_00:00_04:00,2025-12-25 00:00:00+01:00,2025-12-25 04:00:00+01:00,4.0,10.15,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-25_04:00_08:00,2025-12-25 04:00:00+01:00,2025-12-25 08:00:00+01:00,4.0,8.12,False,False,16,0.0,True,True,False,True,False,2,2,0,-90.74764705882353,0.9,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
